,nW,n,utm48_x,utm48_y,x,y,z,lat,lon,zabs
497,41,497,398364.35099392576,5937766.069215422,490.883,-133.18,-4.58,53.578889383522515,103.46488018011425,465.42
498,42,498,398363.39399392577,5937769.502215421,489.926,-129.747,-4.831,53.57892004470317,103.4648646133888,465.169
499,43,499,398372.3549939258,5937765.821215421,498.887,-133.428,-4.739,53.57888870600616,103.46500110677405,465.261
500,44,500,398396.1939939258,5937755.151215421,522.726,-144.098,-4.827,53.57879745086888,103.46536450552912,465.173
501,45,501,398402.51399392576,5937750.543215421,529.046,-148.706,-4.742,53.57875727066239,103.4654614256488,465.258
502,46,502,398430.6299939258,5937741.490215422,557.162,-157.759,-4.98,53.578681371594236,103.46588887082942,465.02
503,47,503,398456.5939939258,5937719.002215421,583.126,-180.247,-4.087,53.57848433647928,103.4662881936209,465.913
504,48,504,398480.3929939258,5937695.206215422,606.925,-204.043,-5.076,53.57827512817323,103.46665525092986,464.924
505,49,505,398278.9439939258,5937807.172215422,405.476,-92.077,-4.126,53.579242151105134,103.46357729557235,465.874
506,50,506,398283.1829939258,5937801.797215422,409.715,-97.452,-3.756,53.5791946770798,103.46364304876725,466.244
507,51,507,398288.7599939258,5937797.7392154215,415.292,-101.51,-3.49,53.57915929613741,103.46372857417897,466.51
508,52,508,398297.0509939258,5937793.503215421,423.583,-105.746,-3.283,53.57912284198718,103.46385513413769,466.717
509,53,509,398306.5639939258,5937785.609215422,433.096,-113.64,-3.037,53.57905375632197,103.46400133564062,466.963
510,54,510,398298.8139939258,5937787.934215421,425.346,-111.315,-3.053,53.57907314458084,103.46388356677632,466.947
511,55,511,398290.2099939258,5937792.072215421,416.742,-107.177,-3.149,53.57910865750798,103.46375231316658,466.851
512,56,512,398286.1339939258,5937796.413215421,412.666,-102.836,-3.363,53.57914687238531,103.46368935817053,466.637
513,57,513,398282.0589939258,5937795.502215421,408.591,-103.747,-3.415,53.579137896532366,103.4636281295632,466.585
514,58,514,398281.6229939258,5937792.095215421,408.155,-107.154,-3.228,53.57910719900248,103.46362265691648,466.772
515,59,515,398286.5739939258,5937789.196215421,413.106,-110.053,-3.082,53.5790821106662,103.4636983530141,466.918
516,60,516,398291.5739939258,5937785.690215421,418.106,-113.559,-2.869,53.57905157769419,103.46377498661235,467.131
517,61,517,398297.1399939258,5937781.128215421,423.672,-118.121,-2.771,53.579011665920156,103.4638605097504,467.229
518,62,518,398305.3089939258,5937775.572215421,431.841,-123.677,-2.834,53.57896332735019,103.46398565720139,467.166
519,63,519,398305.5009939258,5937769.675215421,432.033,-129.574,-2.718,53.57891037814388,103.46399047717125,467.282
520,64,520,398297.6179939258,5937769.9722154215,424.15,-129.277,-2.417,53.578911518379755,103.46387136137037,467.583
521,65,521,398285.8649939258,5937779.031215421,412.397,-120.218,-2.546,53.57899063741754,103.46369096054805,467.454
522,66,522,398268.08999392577,5937792.799215421,394.622,-106.45,-3.872,53.57911090009789,103.46341810275989,466.128
523,67,523,398258.08999392577,5937790.633215421,384.622,-108.616,-3.293,53.579089498294,103.46326782615176,466.707
524,68,524,398263.6749939258,5937796.184215421,390.207,-103.065,-3.932,53.579140459081934,103.4633503407241,466.068
525,69,525,398252.8459939258,5937800.500215421,379.378,-98.749,-3.125,53.579177139202656,103.46318543477604,466.875
526,70,526,398239.6809939258,5937811.812215421,366.213,-87.437,-3.428,53.579276227165344,103.46298297827438,466.572
527,71,527,398228.1069939258,5937815.4152154215,354.639,-83.834,-2.753,53.57930635569274,103.46280705569596,467.247
528,72,528,398215.5599939258,5937820.740215422,342.092,-78.509,-2.66,53.57935176785656,103.46261588069378,467.34
529,73,529,398203.4309939258,5937830.113215421,329.963,-69.136,-2.446,53.579433633381015,103.46242969628759,467.554
530,74,530,398194.2139939258,5937818.843215421,320.746,-80.406,-2.008,53.57933058002751,103.46229421028274,467.992
531,75,531,398185.0749939258,5937820.9042154215,311.607,-78.345,-1.662,53.57934732485298,103.46215555442032,468.338
532,76,532,398171.8919939258,5937832.977215421,298.424,-66.272,-1.815,53.57945324537398,103.46195257470202,468.185
533,77,533,398155.5219939258,5937840.536215421,282.054,-58.713,-2.205,53.57951798704842,103.46170294813297,467.795
534,78,534,398143.5479939258,5937840.359215422,270.08,-58.89,-1.958,53.57951407153574,103.46152221775972,468.042
535,79,535,398131.6359939258,5937841.945215422,258.168,-57.304,-2.035,53.57952600888916,103.46134184817657,467.965
536,80,536,398122.7159939258,5937852.679215421,249.248,-46.57,-2.509,53.57962072470854,103.46120366720658,467.491
537,81,537,398116.7899939258,5937852.818215421,243.322,-46.431,-2.452,53.5796208226139,103.46111414857535,467.548
538,82,538,398114.2809939258,5937845.333215421,240.813,-53.916,-2.02,53.579553080231605,103.46107870975844,467.98
539,83,539,398100.8249939258,5937849.657215421,227.357,-49.592,-2.27,53.57958931872554,103.46087413415381,467.73
540,84,540,398089.3489939258,5937856.656215421,215.881,-42.593,-2.254,53.57964997726668,103.46069857973765,467.746
541,85,541,398084.6939939258,5937851.555215421,211.226,-47.694,-1.542,53.57960323876006,103.46062996201101,468.458
542,86,542,398073.9769939258,5937853.463215421,200.509,-45.786,-1.161,53.57961830025089,103.46046752928832,468.839
543,87,543,398063.8919939258,5937862.517215421,190.424,-36.732,-1.569,53.57969769332326,103.4603123050152,468.431
544,88,544,398044.1779939258,5937873.866215421,170.71,-25.383,-2.103,53.579795835833025,103.46001094735225,467.897
545,89,545,398030.2379939258,5937880.151215421,156.77,-19.098,-2.592,53.57984959856549,103.4597984214102,467.408
546,90,546,398014.3439939258,5937888.315215421,140.876,-10.934,-2.994,53.57991986436096,103.45955577851352,467.006
547,91,547,398003.3819939258,5937899.230215421,129.914,-0.019,-3.291,53.580015807325054,103.45938670190037,466.709
548,92,548,397989.1339939258,5937903.397215421,115.666,4.148,-3.094,53.58005047816958,103.45917021591028,466.906
549,93,549,397999.0779939258,5937893.924215421,125.61,-5.325,-2.762,53.57996729434757,103.45932345162734,467.238
550,94,550,397994.1479939258,5937889.724215421,120.68,-9.525,-2.385,53.57992859733366,103.45925038839201,467.615
551,95,551,397985.1109939258,5937897.746215422,111.643,-1.503,-2.561,53.57999891980531,103.45911132128249,467.439
552,96,552,397984.0239939258,5937905.136215421,110.556,5.887,-3.488,53.58006510973487,103.45909249389611,466.512
553,97,553,397285.5669939258,5938060.178215421,-587.901,160.929,-0.978,53.58132188697292,103.4484958154501,469.022
554,98,554,397293.3229939258,5938056.664215421,-580.145,157.415,-1.014,53.581291831676886,103.44861407917958,468.986
555,99,555,397301.4439939258,5938053.965215421,-572.024,154.716,-0.947,53.581269170713306,103.4487375856816,469.053
556,100,556,397307.6669939258,5938047.218215421,-565.801,147.969,-0.663,53.5812097657003,103.44883376618148,469.337
557,101,557,397308.1489939258,5938041.724215421,-565.319,142.475,-0.428,53.58116049509764,103.44884285147221,469.572
558,102,558,397304.66599392577,5938037.781215421,-568.802,138.532,-0.387,53.58112438428021,103.44879155940973,469.613
559,103,559,397292.3479939258,5938037.823215421,-581.12,138.574,-0.116,53.58112234962647,103.44860555769355,469.884
560,104,560,397282.3369939258,5938039.197215421,-591.131,139.948,-0.258,53.58113273485628,103.44845395073114,469.742
561,105,561,397267.8409939258,5938045.366215421,-605.627,146.117,-0.892,53.58118532569781,103.44823304698977,469.108
562,106,562,397256.8599939258,5938053.979215422,-616.608,154.73,-1.316,53.581260564654784,103.44806441084434,468.684
563,107,563,397251.2539939258,5938061.4212154215,-622.214,162.172,-1.65,53.58132633466184,103.44797731640935,468.35
564,108,564,397238.21499392577,5938045.3132154215,-635.253,146.064,-1.709,53.5811790457193,103.4477857448019,468.291
565,109,565,397242.7789939258,5938039.210215421,-630.689,139.961,-1.418,53.58112510295001,103.44785666537787,468.582
566,110,566,397264.61199392576,5938019.913215421,-608.856,120.664,-0.76,53.58095599165246,103.44819267063684,469.24
567,111,567,397243.7829939258,5938026.339215421,-629.685,127.09,-1.15,53.58100965052009,103.44787606204112,468.85
568,112,568,397231.5669939258,5938036.032215421,-641.901,136.783,-1.387,53.58109435105795,103.44768842329582,468.613
569,113,569,397220.7719939258,5938038.542215421,-652.696,139.293,-1.398,53.581114788731476,103.44752460464922,468.602
570,114,570,397210.5639939258,5938031.357215421,-662.904,132.108,-1.318,53.58104822925841,103.44737284171585,468.682
571,115,571,397218.3079939258,5938014.331215422,-655.16,115.082,-0.335,53.58089676406265,103.44749537377179,469.665
572,116,572,397203.6409939258,5938017.032215421,-669.827,117.783,-1.16,53.580918158787945,103.44727303039225,468.84
573,117,573,397190.6639939258,5938019.618215421,-682.804,120.369,-2.424,53.58093885106835,103.44707624163794,467.576
574,118,574,397179.3149939258,5938030.666215422,-694.153,131.417,-2.826,53.581035895317186,103.44690124594122,467.174
575,119,575,397166.9679939258,5938041.167215421,-706.5,141.918,-3.1,53.58112782870313,103.44671136099969,466.9
576,120,576,397163.9959939258,5938031.949215421,-709.472,132.7,-2.382,53.581044420018216,103.44666952430991,467.618
577,121,577,397170.9529939258,5938011.057215421,-702.515,111.808,-1.72,53.58085806431201,103.44678144977377,468.28
578,122,578,397167.2609939258,5937992.0972154215,-706.207,92.848,-1.606,53.58068698023722,103.4467319517064,468.394
579,123,579,397153.8079939258,5938004.362215421,-719.66,105.113,-1.043,53.5807945464657,103.44652478753906,468.957
580,124,580,397136.3119939258,5938013.409215421,-737.156,114.16,-1.257,53.58087240491458,103.44625763850297,468.743
581,125,581,397127.73699392576,5938019.013215422,-745.731,119.764,-1.503,53.58092107639732,103.44612631958695,468.497
582,126,582,397118.32899392577,5938008.111215421,-755.139,108.862,-1.406,53.58082127395355,103.44598786376974,468.594
583,127,583,397108.4669939258,5938020.817215421,-765.001,121.568,-1.798,53.58093350583938,103.44583477142282,468.202
584,128,584,397098.5539939258,5938027.496215422,-774.914,128.247,-2.138,53.58099157347899,103.44568289523497,467.862
585,129,585,397088.0939939258,5938030.995215422,-785.374,131.746,-2.195,53.581020960534914,103.4455238080835,467.805
586,130,586,397074.3879939258,5938035.646215421,-799.08,136.397,-2.232,53.58106006138456,103.44531533005451,467.768
587,131,587,397076.23099392577,5938027.1652154215,-797.237,127.916,-2.051,53.58098421925141,103.44534595385501,467.949
588,132,588,397068.6789939258,5938028.725215421,-804.789,129.476,-2.443,53.58099675418905,103.44523141328263,467.557
589,133,589,397056.0939939258,5938037.396215421,-817.374,138.147,-2.841,53.58107219520428,103.4450385350001,467.159
590,134,590,397047.29099392577,5938036.641215421,-826.177,137.392,-3.052,53.58106368346384,103.44490586907115,466.948
591,135,591,397060.4289939258,5938025.570215422,-813.039,126.321,-2.77,53.58096678663128,103.44510788871703,467.23
592,136,592,397036.8569939258,5938030.334215421,-836.611,131.085,-3.251,53.58100496536833,103.44475040853541,466.749
593,137,593,397016.4419939258,5938039.1652154215,-857.026,139.916,-3.561,53.581080305867594,103.44443925277746,466.439
594,138,594,396989.1939939258,5938049.253215421,-884.274,150.004,-4.11,53.58116559800346,103.44402451062976,465.89
